Unnamed: 0,X,Y,1005.0
12209,56.73621368,21.92175293,298.49432558677535
2364,32.64089966,2.297075987,297.7138292460382
11358,54.90478897,22.95000076,298.38472205138254
11921,56.49177551,22.88687325,298.4631778917456
4899,49.98569489,15.95020771,298.2851107622101
7526,50.42731476,18.47517204,298.2562110083857
2982,39.05225754,1.218835354,298.0472132846647
2690,35.49131012,16.15081024,297.5760536267206
8750,51.22775269,21.81089211,298.22858801839493
2145,28.71453285,1.812447786,297.53250785550284
